date      , admin1       , admin2     , market                         , latitude    , longitude  , category             , commodity                  , unit  , priceflag, pricetype, currency, price   , usdprice
2023-04-15, Rift Valley  , Turkana    , Mogadishu (Kakuma)             , 3.71708     , 34.850333  , milk and dairy       , Milk (UHT)                 , 500 ML, aggregate, Retail   , KES     ,    80   ,   0.5965
2023-04-15, Rift Valley  , Turkana    , Mogadishu (Kakuma)             , 3.71708     , 34.850333  , miscellaneous food   , Salt                       , 200 G , aggregate, Retail   , KES     ,    12.5 ,   0.0932
2023-04-15, Rift Valley  , Turkana    , Mogadishu (Kakuma)             , 3.71708     , 34.850333  , miscellaneous food   , Sugar                      , KG    , aggregate, Retail   , KES     ,   175   ,   1.3048
2023-04-15, Rift Valley  , Turkana    , Mogadishu (Kakuma)             , 3.71708     , 34.850333  , pulses and nuts      , Beans (dry)                , KG    , aggregate, Retail   , KES     ,   170   ,   1.2675
2023-04-15, Rift Valley  , Turkana    , Mogadishu (Kakuma)             , 3.71708     , 34.850333  , vegetables and fruits, Bananas                    , Unit  , aggregate, Retail   , KES     ,    20   ,   0.1491
2023-05-15, North Eastern, Garissa    , Dadaab town                    , 0.056303    , 40.307342  , cereals and tubers   , Maize flour                , KG    , aggregate, Retail   , KES     ,   115   ,   0.8394
2023-05-15, North Eastern, Garissa    , Dadaab town                    , 0.056303    , 40.307342  , cereals and tubers   , Rice                       , KG    , aggregate, Retail   , KES     ,   135   ,   0.9854
2023-05-15, North Eastern, Garissa    , Dadaab town                    , 0.056303    , 40.307342  , cereals and tubers   , Wheat flour                , KG    , aggregate, Retail   , KES     ,   115   ,   0.8394
2023-05-15, North Eastern, Garissa    , Dadaab town                    , 0.056303    , 40.307342  , milk and dairy       , Milk (UHT)                 , 500 ML, aggregate, Retail   , KES     ,    60   ,   0.438
2023-05-15, North Eastern, Garissa    , Dadaab town                    , 0.056303    , 40.307342  , miscellaneous food   , Salt                       , 200 G , aggregate, Retail   , KES     ,    10   ,   0.073
2023-05-15, North Eastern, Garissa    , Dadaab town                    , 0.056303    , 40.307342  , oil and fats         , Oil (vegetable)            , L     , aggregate, Retail   , KES     ,   290   ,   2.1168
2023-05-15, North Eastern, Garissa    , Dadaab town                    , 0.056303    , 40.307342  , pulses and nuts      , Beans (dry)                , KG    , aggregate, Retail   , KES     ,   170   ,   1.2409
2023-05-15, North Eastern, Garissa    , Dagahaley (Daadab)             , 0.185656    , 40.291621  , cereals and tubers   , Maize flour                , KG    , aggregate, Retail   , KES     ,   114.99,   0.8393
2023-05-15, North Eastern, Garissa    , Dagahaley (Daadab)             , 0.185656    , 40.291621  , cereals and tubers   , Potatoes (Irish)           , KG    , aggregate, Retail   , KES     ,    99.85,   0.7289
2023-05-15, North Eastern, Garissa    , Dagahaley (Daadab)             , 0.185656    , 40.291621  , cereals and tubers   , Rice                       , KG    , aggregate, Retail   , KES     ,   117.36,   0.8567
2023-05-15, North Eastern, Garissa    , Dagahaley (Daadab)             , 0.185656    , 40.291621  , cereals and tubers   , Wheat flour                , KG    , aggregate, Retail   , KES     ,   118.77,   0.8669
2023-05-15, North Eastern, Garissa    , Dagahaley (Daadab)             , 0.185656    , 40.291621  , miscellaneous food   , Salt                       , 200 G , aggregate, Retail   , KES     ,    10   ,   0.073
2023-05-15, North Eastern, Garissa    , Dagahaley (Daadab)             , 0.185656    , 40.291621  , miscellaneous food   , Sugar                      , KG    , aggregate, Retail   , KES     ,   156.2 ,   1.1401
2023-05-15, North Eastern, Garissa    , Dagahaley (Daadab)             , 0.185656    , 40.291621  , oil and fats         , Oil (vegetable)            , L     , aggregate, Retail   , KES     ,   256.19,   1.87
2023-05-15, North Eastern, Garissa    , Dagahaley (Daadab)             , 0.185656    , 40.291621  , pulses and nuts      , Beans (dry)                , KG    , aggregate, Retail   , KES     ,   193.1 ,   1.4095
2023-05-15, North Eastern, Garissa    , Dagahaley (Daadab)             , 0.185656    , 40.291621  , vegetables and fruits, Bananas                    , Unit  , aggregate, Retail   , KES     ,    10   ,   0.073
2023-05-15, North Eastern, Garissa    , Hagadera (Daadab)              , 0.005502    , 40.367772  , cereals and tubers   , Maize                      , KG    , aggregate, Retail   , KES     ,    50   ,   0.365
2023-05-15, North Eastern, Garissa    , Hagadera (Daadab)              , 0.005502    , 40.367772  , cereals and tubers   , Maize flour                , KG    , aggregate, Retail   , KES     ,   110.26,   0.8048
2023-05-15, North Eastern, Garissa    , Hagadera (Daadab)              , 0.005502    , 40.367772  , cereals and tubers   , Potatoes (Irish)           , KG    , aggregate, Retail   , KES     ,    97.29,   0.7101
2023-05-15, North Eastern, Garissa    , Hagadera (Daadab)              , 0.005502    , 40.367772  , cereals and tubers   , Rice                       , KG    , aggregate, Retail   , KES     ,   110.82,   0.8089
2023-05-15, North Eastern, Garissa    , Hagadera (Daadab)              , 0.005502    , 40.367772  , cereals and tubers   , Wheat flour                , KG    , aggregate, Retail   , KES     ,   110.99,   0.8102
2023-05-15, North Eastern, Garissa    , Hagadera (Daadab)              , 0.005502    , 40.367772  , "meat, fish and eggs", Meat (goat)                , KG    , aggregate, Retail   , KES     ,   500   ,   3.6496
2023-05-15, North Eastern, Garissa    , Hagadera (Daadab)              , 0.005502    , 40.367772  , milk and dairy       , Milk (UHT)                 , 500 ML, aggregate, Retail   , KES     ,    40   ,   0.292
2023-05-15, North Eastern, Garissa    , Hagadera (Daadab)              , 0.005502    , 40.367772  , miscellaneous food   , Salt                       , 200 G , aggregate, Retail   , KES     ,    10   ,   0.073
2023-05-15, North Eastern, Garissa    , Hagadera (Daadab)              , 0.005502    , 40.367772  , miscellaneous food   , Sugar                      , KG    , aggregate, Retail   , KES     ,   156.51,   1.1424
2023-05-15, North Eastern, Garissa    , Hagadera (Daadab)              , 0.005502    , 40.367772  , oil and fats         , Oil (vegetable)            , L     , aggregate, Retail   , KES     ,   283   ,   2.0657
2023-05-15, North Eastern, Garissa    , Hagadera (Daadab)              , 0.005502    , 40.367772  , pulses and nuts      , Beans (dry)                , KG    , aggregate, Retail   , KES     ,   168.51,   1.23
2023-05-15, North Eastern, Garissa    , Hagadera (Daadab)              , 0.005502    , 40.367772  , vegetables and fruits, Bananas                    , Unit  , aggregate, Retail   , KES     ,    10   ,   0.073
2023-05-15, North Eastern, Garissa    , IFO (Daadab)                   , 0.110807    , 40.316079  , cereals and tubers   , Maize                      , KG    , aggregate, Retail   , KES     ,    64.35,   0.4697
2023-05-15, North Eastern, Garissa    , IFO (Daadab)                   , 0.110807    , 40.316079  , cereals and tubers   , Maize flour                , KG    , aggregate, Retail   , KES     ,   109.63,   0.8002
2023-05-15, North Eastern, Garissa    , IFO (Daadab)                   , 0.110807    , 40.316079  , cereals and tubers   , Potatoes (Irish)           , KG    , aggregate, Retail   , KES     ,    76.37,   0.5575
2023-05-15, North Eastern, Garissa    , IFO (Daadab)                   , 0.110807    , 40.316079  , cereals and tubers   , Rice                       , KG    , aggregate, Retail   , KES     ,   117.37,   0.8567
2023-05-15, North Eastern, Garissa    , IFO (Daadab)                   , 0.110807    , 40.316079  , cereals and tubers   , Wheat flour                , KG    , aggregate, Retail   , KES     ,   109.53,   0.7995
2023-05-15, North Eastern, Garissa    , IFO (Daadab)                   , 0.110807    , 40.316079  , "meat, fish and eggs", Meat (goat)                , KG    , aggregate, Retail   , KES     ,   631.25,   4.6077
2023-05-15, North Eastern, Garissa    , IFO (Daadab)                   , 0.110807    , 40.316079  , milk and dairy       , "Milk (camel, fresh)"      , L     , aggregate, Retail   , KES     ,   200   ,   1.4599
2023-05-15, North Eastern, Garissa    , IFO (Daadab)                   , 0.110807    , 40.316079  , miscellaneous food   , Sugar                      , KG    , aggregate, Retail   , KES     ,   139.78,   1.0203
2023-05-15, North Eastern, Garissa    , IFO (Daadab)                   , 0.110807    , 40.316079  , oil and fats         , Oil (vegetable)            , L     , aggregate, Retail   , KES     ,   263.94,   1.9266
2023-05-15, North Eastern, Garissa    , IFO (Daadab)                   , 0.110807    , 40.316079  , vegetables and fruits, Bananas                    , Unit  , aggregate, Retail   , KES     ,    10.97,   0.08
2023-05-15, Rift Valley  , Turkana    , Ethiopia (Kakuma)              , 3.722899    , 34.848225  , cereals and tubers   , Maize                      , KG    , aggregate, Retail   , KES     ,   100   ,   0.7299
2023-05-15, Rift Valley  , Turkana    , Ethiopia (Kakuma)              , 3.722899    , 34.848225  , cereals and tubers   , Maize flour                , KG    , aggregate, Retail   , KES     ,   125   ,   0.9124
2023-05-15, Rift Valley  , Turkana    , Ethiopia (Kakuma)              , 3.722899    , 34.848225  , cereals and tubers   , Potatoes (Irish)           , KG    , aggregate, Retail   , KES     ,   100   ,   0.7299
2023-05-15, Rift Valley  , Turkana    , Ethiopia (Kakuma)              , 3.722899    , 34.848225  , cereals and tubers   , Rice                       , KG    , aggregate, Retail   , KES     ,   130   ,   0.9489
2023-05-15, Rift Valley  , Turkana    , Ethiopia (Kakuma)              , 3.722899    , 34.848225  , milk and dairy       , Milk (UHT)                 , 500 ML, aggregate, Retail   , KES     ,   100   ,   0.7299
2023-05-15, Rift Valley  , Turkana    , Ethiopia (Kakuma)              , 3.722899    , 34.848225  , miscellaneous food   , Salt                       , 200 G , aggregate, Retail   , KES     ,    10   ,   0.073
2023-05-15, Rift Valley  , Turkana    , Ethiopia (Kakuma)              , 3.722899    , 34.848225  , oil and fats         , Oil (vegetable)            , L     , aggregate, Retail   , KES     ,   300   ,   2.1898
2023-05-15, Rift Valley  , Turkana    , HongKong (Kakuma)              , 3.747204    , 34.83929   , cereals and tubers   , Maize                      , KG    , aggregate, Retail   , KES     ,    90   ,   0.6569
2023-05-15, Rift Valley  , Turkana    , HongKong (Kakuma)              , 3.747204    , 34.83929   , cereals and tubers   , Wheat flour                , KG    , aggregate, Retail   , KES     ,   110   ,   0.8029
2023-05-15, Rift Valley  , Turkana    , HongKong (Kakuma)              , 3.747204    , 34.83929   , milk and dairy       , Milk (UHT)                 , 500 ML, aggregate, Retail   , KES     ,   100   ,   0.7299
2023-05-15, Rift Valley  , Turkana    , HongKong (Kakuma)              , 3.747204    , 34.83929   , miscellaneous food   , Salt                       , 200 G , aggregate, Retail   , KES     ,    10   ,   0.073
2023-05-15, Rift Valley  , Turkana    , HongKong (Kakuma)              , 3.747204    , 34.83929   , miscellaneous food   , Sugar                      , KG    , aggregate, Retail   , KES     ,   210   ,   1.5328
2023-05-15, Rift Valley  , Turkana    , HongKong (Kakuma)              , 3.747204    , 34.83929   , oil and fats         , Oil (vegetable)            , L     , aggregate, Retail   , KES     ,   275   ,   2.0073
2023-05-15, Rift Valley  , Turkana    , HongKong (Kakuma)              , 3.747204    , 34.83929   , pulses and nuts      , Beans (dry)                , KG    , aggregate, Retail   , KES     ,   200   ,   1.4599
2023-05-15, Rift Valley  , Turkana    , Kakuma 2                       , 3.752637    , 34.823365  , cereals and tubers   , Maize flour                , KG    , aggregate, Retail   , KES     ,   115   ,   0.8394
2023-05-15, Rift Valley  , Turkana    , Kakuma 2                       , 3.752637    , 34.823365  , cereals and tubers   , Potatoes (Irish)           , KG    , aggregate, Retail   , KES     ,   100   ,   0.7299
2023-05-15, Rift Valley  , Turkana    , Kakuma 2                       , 3.752637    , 34.823365  , cereals and tubers   , Rice                       , KG    , aggregate, Retail   , KES     ,   190   ,   1.3869
2023-05-15, Rift Valley  , Turkana    , Kakuma 2                       , 3.752637    , 34.823365  , "meat, fish and eggs", Meat (beef)                , KG    , aggregate, Retail   , KES     ,   550   ,   4.0146
2023-05-15, Rift Valley  , Turkana    , Kakuma 2                       , 3.752637    , 34.823365  , "meat, fish and eggs", Meat (camel)               , KG    , aggregate, Retail   , KES     ,   550   ,   4.0146
2023-05-15, Rift Valley  , Turkana    , Kakuma 2                       , 3.752637    , 34.823365  , "meat, fish and eggs", Meat (goat)                , KG    , aggregate, Retail   , KES     ,   600   ,   4.3796
2023-05-15, Rift Valley  , Turkana    , Kakuma 2                       , 3.752637    , 34.823365  , milk and dairy       , Milk (UHT)                 , 500 ML, aggregate, Retail   , KES     ,    80   ,   0.5839
2023-05-15, Rift Valley  , Turkana    , Kakuma 2                       , 3.752637    , 34.823365  , miscellaneous food   , Salt                       , 200 G , aggregate, Retail   , KES     ,    10   ,   0.073
2023-05-15, Rift Valley  , Turkana    , Kakuma 2                       , 3.752637    , 34.823365  , vegetables and fruits, Bananas                    , Unit  , aggregate, Retail   , KES     ,    20   ,   0.146
2023-05-15, Rift Valley  , Turkana    , Kakuma 3                       , 3.768113    , 34.82177   , cereals and tubers   , Maize flour                , KG    , aggregate, Retail   , KES     ,   120   ,   0.8759
2023-05-15, Rift Valley  , Turkana    , Kakuma 3                       , 3.768113    , 34.82177   , "meat, fish and eggs", Meat (goat)                , KG    , aggregate, Retail   , KES     ,   700   ,   5.1095
2023-05-15, Rift Valley  , Turkana    , Kakuma 3                       , 3.768113    , 34.82177   , milk and dairy       , Milk (UHT)                 , 500 ML, aggregate, Retail   , KES     ,    73.33,   0.5353
2023-05-15, Rift Valley  , Turkana    , Kakuma 3                       , 3.768113    , 34.82177   , miscellaneous food   , Salt                       , 200 G , aggregate, Retail   , KES     ,    10   ,   0.073
2023-05-15, Rift Valley  , Turkana    , Kakuma 3                       , 3.768113    , 34.82177   , miscellaneous food   , Sugar                      , KG    , aggregate, Retail   , KES     ,   230   ,   1.6788
2023-05-15, Rift Valley  , Turkana    , Kakuma 3                       , 3.768113    , 34.82177   , oil and fats         , Oil (vegetable)            , L     , aggregate, Retail   , KES     ,   260   ,   1.8978
2023-05-15, Rift Valley  , Turkana    , Kakuma 3                       , 3.768113    , 34.82177   , pulses and nuts      , Beans (dry)                , KG    , aggregate, Retail   , KES     ,   161.67,   1.18
2023-05-15, Rift Valley  , Turkana    , Kakuma 4                       , 3.743085    , 34.806445  , cereals and tubers   , Maize                      , KG    , aggregate, Retail   , KES     ,    80   ,   0.5839
2023-05-15, Rift Valley  , Turkana    , Kakuma 4                       , 3.743085    , 34.806445  , cereals and tubers   , Potatoes (Irish)           , KG    , aggregate, Retail   , KES     ,   100   ,   0.7299
2023-05-15, Rift Valley  , Turkana    , Kakuma 4                       , 3.743085    , 34.806445  , cereals and tubers   , Rice                       , KG    , aggregate, Retail   , KES     ,   130   ,   0.9489
2023-05-15, Rift Valley  , Turkana    , Kakuma 4                       , 3.743085    , 34.806445  , cereals and tubers   , Sorghum                    , KG    , aggregate, Retail   , KES     ,    80   ,   0.5839
2023-05-15, Rift Valley  , Turkana    , Kakuma 4                       , 3.743085    , 34.806445  , milk and dairy       , Milk (UHT)                 , 500 ML, aggregate, Retail   , KES     ,    80   ,   0.5839
2023-05-15, Rift Valley  , Turkana    , Kakuma 4                       , 3.743085    , 34.806445  , miscellaneous food   , Salt                       , 200 G , aggregate, Retail   , KES     ,    12.5 ,   0.0912
2023-05-15, Rift Valley  , Turkana    , Kakuma 4                       , 3.743085    , 34.806445  , miscellaneous food   , Sugar                      , KG    , aggregate, Retail   , KES     ,   250   ,   1.8248
2023-05-15, Rift Valley  , Turkana    , Kalobeyei (Village 1)          , 3.768512718 , 34.72799937, cereals and tubers   , Maize                      , KG    , aggregate, Retail   , KES     ,    80   ,   0.5839
2023-05-15, Rift Valley  , Turkana    , Kalobeyei (Village 1)          , 3.768512718 , 34.72799937, cereals and tubers   , Maize flour                , KG    , aggregate, Retail   , KES     ,   115   ,   0.8394
2023-05-15, Rift Valley  , Turkana    , Kalobeyei (Village 1)          , 3.768512718 , 34.72799937, cereals and tubers   , Potatoes (Irish)           , KG    , aggregate, Retail   , KES     ,   120   ,   0.8759
2023-05-15, Rift Valley  , Turkana    , Kalobeyei (Village 1)          , 3.768512718 , 34.72799937, cereals and tubers   , Rice                       , KG    , aggregate, Retail   , KES     ,   125   ,   0.9124
2023-05-15, Rift Valley  , Turkana    , Kalobeyei (Village 1)          , 3.768512718 , 34.72799937, cereals and tubers   , Wheat flour                , KG    , aggregate, Retail   , KES     ,   105   ,   0.7664
2023-05-15, Rift Valley  , Turkana    , Kalobeyei (Village 1)          , 3.768512718 , 34.72799937, "meat, fish and eggs", Meat (goat)                , KG    , aggregate, Retail   , KES     ,   600   ,   4.3796
2023-05-15, Rift Valley  , Turkana    , Kalobeyei (Village 1)          , 3.768512718 , 34.72799937, milk and dairy       , Milk (UHT)                 , 500 ML, aggregate, Retail   , KES     ,    75   ,   0.5474
2023-05-15, Rift Valley  , Turkana    , Kalobeyei (Village 2)          , 3.760887785 , 34.75283168, cereals and tubers   , Maize                      , KG    , aggregate, Retail   , KES     ,    92.5 ,   0.6752
2023-05-15, Rift Valley  , Turkana    , Kalobeyei (Village 2)          , 3.760887785 , 34.75283168, cereals and tubers   , Rice                       , KG    , aggregate, Retail   , KES     ,   190   ,   1.3869
2023-05-15, Rift Valley  , Turkana    , Kalobeyei (Village 2)          , 3.760887785 , 34.75283168, cereals and tubers   , Wheat flour                , KG    , aggregate, Retail   , KES     ,   120   ,   0.8759
2023-05-15, Rift Valley  , Turkana    , Kalobeyei (Village 2)          , 3.760887785 , 34.75283168, miscellaneous food   , Salt                       , 200 G , aggregate, Retail   , KES     ,    10   ,   0.073
2023-05-15, Rift Valley  , Turkana    , Kalobeyei (Village 2)          , 3.760887785 , 34.75283168, pulses and nuts      , Beans (dry)                , KG    , aggregate, Retail   , KES     ,   155   ,   1.1314
2023-05-15, Rift Valley  , Turkana    , Kalobeyei (Village 3)          , 3.7478492   , 34.7617195 , cereals and tubers   , Maize                      , KG    , aggregate, Retail   , KES     ,    90   ,   0.6569
2023-05-15, Rift Valley  , Turkana    , Kalobeyei (Village 3)          , 3.7478492   , 34.7617195 , cereals and tubers   , Potatoes (Irish)           , KG    , aggregate, Retail   , KES     ,   150   ,   1.0949
2023-05-15, Rift Valley  , Turkana    , Kalobeyei (Village 3)          , 3.7478492   , 34.7617195 , cereals and tubers   , Rice                       , KG    , aggregate, Retail   , KES     ,   155   ,   1.1314
2023-05-15, Rift Valley  , Turkana    , Kalobeyei (Village 3)          , 3.7478492   , 34.7617195 , cereals and tubers   , Wheat flour                , KG    , aggregate, Retail   , KES     ,   100   ,   0.7299
2023-05-15, Rift Valley  , Turkana    , Kalobeyei (Village 3)          , 3.7478492   , 34.7617195 , miscellaneous food   , Salt                       , 200 G , aggregate, Retail   , KES     ,    12.5 ,   0.0912
2023-05-15, Rift Valley  , Turkana    , Kalobeyei (Village 3)          , 3.7478492   , 34.7617195 , miscellaneous food   , Sugar                      , KG    , aggregate, Retail   , KES     ,   220   ,   1.6058
2023-05-15, Rift Valley  , Turkana    , Kalobeyei (Village 3)          , 3.7478492   , 34.7617195 , pulses and nuts      , Beans (dry)                , KG    , aggregate, Retail   , KES     ,   120   ,   0.8759
2023-05-15, Rift Valley  , Turkana    , Mogadishu (Kakuma)             , 3.71708     , 34.850333  , cereals and tubers   , Maize                      , KG    , aggregate, Retail   , KES     ,    80   ,   0.5839
2023-05-15, Rift Valley  , Turkana    , Mogadishu (Kakuma)             , 3.71708     , 34.850333  , cereals and tubers   , Maize flour                , KG    , aggregate, Retail   , KES     ,   120   ,   0.8759
2023-05-15, Rift Valley  , Turkana    , Mogadishu (Kakuma)             , 3.71708     , 34.850333  , cereals and tubers   , Potatoes (Irish)           , KG    , aggregate, Retail   , KES     ,   120   ,   0.8759
2023-05-15, Rift Valley  , Turkana    , Mogadishu (Kakuma)             , 3.71708     , 34.850333  , cereals and tubers   , Rice                       , KG    , aggregate, Retail   , KES     ,   180   ,   1.3139
2023-05-15, Rift Valley  , Turkana    , Mogadishu (Kakuma)             , 3.71708     , 34.850333  , cereals and tubers   , Wheat flour                , KG    , aggregate, Retail   , KES     ,   110   ,   0.8029
2023-05-15, Rift Valley  , Turkana    , Mogadishu (Kakuma)             , 3.71708     , 34.850333  , "meat, fish and eggs", Meat (beef)                , KG    , aggregate, Retail   , KES     ,   500   ,   3.6496
2023-05-15, Rift Valley  , Turkana    , Mogadishu (Kakuma)             , 3.71708     , 34.850333  , "meat, fish and eggs", Meat (goat)                , KG    , aggregate, Retail   , KES     ,   600   ,   4.3796
2023-05-15, Rift Valley  , Turkana    , Mogadishu (Kakuma)             , 3.71708     , 34.850333  , milk and dairy       , Milk (UHT)                 , 500 ML, aggregate, Retail   , KES     ,    80   ,   0.5839
2023-05-15, Rift Valley  , Turkana    , Mogadishu (Kakuma)             , 3.71708     , 34.850333  , miscellaneous food   , Salt                       , 200 G , aggregate, Retail   , KES     ,    10   ,   0.073
2023-05-15, Rift Valley  , Turkana    , Mogadishu (Kakuma)             , 3.71708     , 34.850333  , oil and fats         , Oil (vegetable)            , L     , aggregate, Retail   , KES     ,   250   ,   1.8248
2023-06-15, North Eastern, Garissa    , Dagahaley (Daadab)             , 0.185656    , 40.291621  , cereals and tubers   , Maize                      , KG    , aggregate, Retail   , KES     ,    60   ,   0.4292
2023-06-15, North Eastern, Garissa    , Dagahaley (Daadab)             , 0.185656    , 40.291621  , cereals and tubers   , Potatoes (Irish)           , KG    , aggregate, Retail   , KES     ,    83.57,   0.5978
2023-06-15, North Eastern, Garissa    , Dagahaley (Daadab)             , 0.185656    , 40.291621  , cereals and tubers   , Rice                       , KG    , aggregate, Retail   , KES     ,   118.12,   0.845
2023-06-15, North Eastern, Garissa    , Dagahaley (Daadab)             , 0.185656    , 40.291621  , cereals and tubers   , Wheat flour                , KG    , aggregate, Retail   , KES     ,   112.59,   0.8054
2023-06-15, North Eastern, Garissa    , Dagahaley (Daadab)             , 0.185656    , 40.291621  , miscellaneous food   , Salt                       , 200 G , aggregate, Retail   , KES     ,    11.59,   0.0829
2023-06-15, North Eastern, Garissa    , Dagahaley (Daadab)             , 0.185656    , 40.291621  , miscellaneous food   , Sugar                      , KG    , aggregate, Retail   , KES     ,   149.69,   1.0707
2023-06-15, North Eastern, Garissa    , Dagahaley (Daadab)             , 0.185656    , 40.291621  , oil and fats         , Oil (vegetable)            , L     , aggregate, Retail   , KES     ,   259.76,   1.8581
2023-06-15, North Eastern, Garissa    , Dagahaley (Daadab)             , 0.185656    , 40.291621  , pulses and nuts      , Beans (dry)                , KG    , aggregate, Retail   , KES     ,   192.25,   1.3752
2023-06-15, North Eastern, Garissa    , Dagahaley (Daadab)             , 0.185656    , 40.291621  , vegetables and fruits, Bananas                    , Unit  , aggregate, Retail   , KES     ,    10   ,   0.0715
2023-06-15, North Eastern, Garissa    , Hagadera (Daadab)              , 0.005502    , 40.367772  , cereals and tubers   , Maize                      , KG    , aggregate, Retail   , KES     ,    63.44,   0.4538
2023-06-15, North Eastern, Garissa    , Hagadera (Daadab)              , 0.005502    , 40.367772  , cereals and tubers   , Maize flour                , KG    , aggregate, Retail   , KES     ,   110.54,   0.7907
2023-06-15, North Eastern, Garissa    , Hagadera (Daadab)              , 0.005502    , 40.367772  , cereals and tubers   , Rice                       , KG    , aggregate, Retail   , KES     ,   107.59,   0.7696
2023-06-15, North Eastern, Garissa    , Hagadera (Daadab)              , 0.005502    , 40.367772  , cereals and tubers   , Wheat flour                , KG    , aggregate, Retail   , KES     ,   107.27,   0.7673
2023-06-15, North Eastern, Garissa    , Hagadera (Daadab)              , 0.005502    , 40.367772  , "meat, fish and eggs", Meat (goat)                , KG    , aggregate, Retail   , KES     ,   500   ,   3.5765
2023-06-15, North Eastern, Garissa    , Hagadera (Daadab)              , 0.005502    , 40.367772  , milk and dairy       , Milk (UHT)                 , 500 ML, aggregate, Retail   , KES     ,    40   ,   0.2861
2023-06-15, North Eastern, Garissa    , Hagadera (Daadab)              , 0.005502    , 40.367772  , miscellaneous food   , Salt                       , 200 G , aggregate, Retail   , KES     ,    10   ,   0.0715
2023-06-15, North Eastern, Garissa    , Hagadera (Daadab)              , 0.005502    , 40.367772  , miscellaneous food   , Sugar                      , KG    , aggregate, Retail   , KES     ,   154.49,   1.1051
2023-06-15, North Eastern, Garissa    , Hagadera (Daadab)              , 0.005502    , 40.367772  , vegetables and fruits, Bananas                    , Unit  , aggregate, Retail   , KES     ,    10   ,   0.0715
2023-06-15, North Eastern, Garissa    , IFO (Daadab)                   , 0.110807    , 40.316079  , cereals and tubers   , Maize                      , KG    , aggregate, Retail   , KES     ,    67.18,   0.4805
2023-06-15, North Eastern, Garissa    , IFO (Daadab)                   , 0.110807    , 40.316079  , cereals and tubers   , Maize flour                , KG    , aggregate, Retail   , KES     ,   112.83,   0.8071
2023-06-15, North Eastern, Garissa    , IFO (Daadab)                   , 0.110807    , 40.316079  , cereals and tubers   , Potatoes (Irish)           , KG    , aggregate, Retail   , KES     ,    81.05,   0.5798
2023-06-15, North Eastern, Garissa    , IFO (Daadab)                   , 0.110807    , 40.316079  , cereals and tubers   , Wheat flour                , KG    , aggregate, Retail   , KES     ,   113.37,   0.8109
2023-06-15, North Eastern, Garissa    , IFO (Daadab)                   , 0.110807    , 40.316079  , "meat, fish and eggs", Meat (camel)               , KG    , aggregate, Retail   , KES     ,   534.89,   3.8261
2023-06-15, North Eastern, Garissa    , IFO (Daadab)                   , 0.110807    , 40.316079  , milk and dairy       , Milk (UHT)                 , 500 ML, aggregate, Retail   , KES     ,    50   ,   0.3577
2023-06-15, North Eastern, Garissa    , IFO (Daadab)                   , 0.110807    , 40.316079  , miscellaneous food   , Sugar                      , KG    , aggregate, Retail   , KES     ,   142.34,   1.0182
2023-06-15, North Eastern, Garissa    , IFO (Daadab)                   , 0.110807    , 40.316079  , oil and fats         , Oil (vegetable)            , L     , aggregate, Retail   , KES     ,   260.38,   1.8625
2023-06-15, Rift Valley  , Turkana    , Ethiopia (Kakuma)              , 3.722899    , 34.848225  , cereals and tubers   , Maize                      , KG    , aggregate, Retail   , KES     ,    70   ,   0.5007
2023-06-15, Rift Valley  , Turkana    , Ethiopia (Kakuma)              , 3.722899    , 34.848225  , cereals and tubers   , Maize flour                , KG    , aggregate, Retail   , KES     ,   110   ,   0.7868
2023-06-15, Rift Valley  , Turkana    , Ethiopia (Kakuma)              , 3.722899    , 34.848225  , cereals and tubers   , Sorghum                    , KG    , aggregate, Retail   , KES     ,    70   ,   0.5007
2023-06-15, Rift Valley  , Turkana    , Ethiopia (Kakuma)              , 3.722899    , 34.848225  , milk and dairy       , Milk (UHT)                 , 500 ML, aggregate, Retail   , KES     ,    90   ,   0.6438
2023-06-15, Rift Valley  , Turkana    , Ethiopia (Kakuma)              , 3.722899    , 34.848225  , miscellaneous food   , Salt                       , 200 G , aggregate, Retail   , KES     ,    10   ,   0.0715
2023-06-15, Rift Valley  , Turkana    , Ethiopia (Kakuma)              , 3.722899    , 34.848225  , miscellaneous food   , Sugar                      , KG    , aggregate, Retail   , KES     ,   150   ,   1.073
2023-06-15, Rift Valley  , Turkana    , HongKong (Kakuma)              , 3.747204    , 34.83929   , cereals and tubers   , Maize                      , KG    , aggregate, Retail   , KES     ,    90   ,   0.6438
2023-06-15, Rift Valley  , Turkana    , HongKong (Kakuma)              , 3.747204    , 34.83929   , cereals and tubers   , Maize flour                , KG    , aggregate, Retail   , KES     ,   120   ,   0.8584
2023-06-15, Rift Valley  , Turkana    , HongKong (Kakuma)              , 3.747204    , 34.83929   , cereals and tubers   , Potatoes (Irish)           , KG    , aggregate, Retail   , KES     ,    60   ,   0.4292
2023-06-15, Rift Valley  , Turkana    , HongKong (Kakuma)              , 3.747204    , 34.83929   , cereals and tubers   , Wheat flour                , KG    , aggregate, Retail   , KES     ,   115   ,   0.8226
2023-06-15, Rift Valley  , Turkana    , HongKong (Kakuma)              , 3.747204    , 34.83929   , milk and dairy       , Milk (UHT)                 , 500 ML, aggregate, Retail   , KES     ,    90   ,   0.6438
2023-06-15, Rift Valley  , Turkana    , HongKong (Kakuma)              , 3.747204    , 34.83929   , miscellaneous food   , Salt                       , 200 G , aggregate, Retail   , KES     ,    12.5 ,   0.0894
